timestamp,open,high,low,close,volume
2017-01-27,22.6200,23.5500,22.4150,23.3600,398256750
2017-01-20,22.6800,22.9300,22.0100,22.6400,455356704
2017-01-13,22.5100,23.4090,22.4000,23.0100,551398703
2017-01-06,22.6000,22.9600,22.2000,22.6800,329226148
2016-12-30,22.7100,22.7350,21.7700,22.1000,244368916
2016-12-23,22.6000,22.8300,22.3300,22.6000,347627762
2016-12-16,23.0000,23.3900,22.2100,22.6600,789800637
2016-12-09,21.4700,23.2400,21.4600,23.0900,732254920
2016-12-02,20.6700,21.9400,20.2500,21.2300,741947880
2016-11-25,20.1000,20.8750,20.0100,20.8600,395746889
2016-11-18,19.4100,20.2200,19.4000,20.0000,926431499
2016-11-11,16.8600,19.0300,16.7100,19.0200,1024643343
2016-11-04,16.6800,16.7500,16.2800,16.5500,430132838
2016-10-28,16.7800,17.1000,16.5000,16.6800,296774375
2016-10-21,16.1700,16.6700,15.9000,16.6700,437196670
2016-10-14,16.2150,16.4000,15.6000,16.0000,396103674
2016-10-07,15.5900,16.2500,15.5000,16.1300,429859089
2016-09-30,15.4000,15.7300,14.8100,15.6500,441086552
2016-09-23,15.5500,15.8300,15.3900,15.5200,357000426
2016-09-16,15.6500,15.9400,15.4800,15.4900,433316196
2016-09-09,16.0500,16.1500,15.6500,15.7400,364263083
2016-09-02,15.8100,16.2400,15.7500,16.0000,598733931
2016-08-26,15.2000,15.9000,15.1200,15.7900,388602236
2016-08-19,14.9700,15.2500,14.9300,15.2200,344876290
2016-08-12,15.0800,15.1900,14.7000,14.9100,332958334
2016-08-05,14.5200,15.0600,14.0900,15.0500,377439013
2016-07-29,14.3100,14.7000,14.2800,14.4900,342830650
2016-07-22,13.8400,14.4700,13.8200,14.3800,480573660
2016-07-15,13.2900,13.7900,13.2000,13.6600,407009284
2016-07-08,12.9300,13.3200,12.4500,13.1700,386918981
2016-07-01,12.7700,13.3800,12.0500,13.1000,742799145
2016-06-24,13.7400,14.0500,12.9700,13.0000,554886010
2016-06-17,13.6400,13.9051,13.0200,13.4000,439864523
2016-06-10,14.4400,14.7000,13.7500,13.8300,372187329
2016-06-03,15.0300,15.0500,14.1900,14.4200,361058353
2016-05-27,14.5400,15.1500,14.4000,14.8800,413679096
2016-05-20,13.8200,14.8650,13.8000,14.5200,473310361
2016-05-13,14.0800,14.5000,13.8700,13.8800,341934174
2016-05-06,14.5800,14.7800,13.8000,14.1100,428215786
2016-04-29,15.0200,15.3000,14.4300,14.5600,471633661
2016-04-22,13.8500,15.1400,13.8200,15.1100,509362362
2016-04-15,12.9200,14.2900,12.8800,14.0000,585556988
2016-04-08,13.5400,13.6500,12.7500,12.8800,382693468
2016-04-01,13.7300,13.7400,13.2600,13.5600,394592026
2016-03-24,13.8000,14.0300,13.2700,13.6800,378350746
2016-03-18,13.7200,13.8800,13.0500,13.7900,586405039
2016-03-11,13.4500,13.8400,13.0000,13.7900,558481828
2016-03-04,12.7000,13.8900,12.5100,13.5400,692886266
2016-02-26,12.3800,12.9500,11.6500,12.7000,615877444
2016-02-19,12.3800,12.7400,11.9800,12.1300,698277479
2016-02-12,12.6700,12.7000,10.9900,11.9500,1315878069
2016-02-05,14.0500,14.0900,12.5200,12.9500,815385748
2016-01-29,13.5400,14.1500,12.9400,14.1400,705293838
2016-01-22,14.6900,14.7900,13.2500,13.5600,794395801
2016-01-15,15.2600,15.5800,14.1300,14.4600,621982196
2016-01-08,16.4500,16.5900,15.1600,15.2000,524976206
2015-12-31,17.2200,17.3500,16.8300,16.8300,169530720
2015-12-24,16.9800,17.3800,16.7700,17.2700,216352321
2015-12-18,16.7600,17.8300,16.4950,16.7600,626103189
2015-12-11,17.7900,17.8000,16.6400,16.7300,408641004
2015-12-04,17.4800,17.8900,17.2500,17.8000,411789646
2015-11-27,17.6200,17.7300,17.2500,17.4800,166938405
2015-11-20,17.1300,17.8700,17.0100,17.6500,334568036
2015-11-13,18.0300,18.0800,17.0900,17.2000,430132030
2015-11-06,16.9000,18.0900,16.8700,17.9500,445143499
2015-10-30,16.5200,17.4400,16.3000,16.7800,454678324
2015-10-23,16.0000,16.5500,15.9000,16.5200,334961803
2015-10-16,15.6000,16.2900,15.4000,16.1200,440618265
2015-10-09,15.4500,15.9300,15.4400,15.5800,365460058
2015-10-02,15.7900,15.8200,14.6300,15.3800,490965102
2015-09-25,15.6700,16.0200,15.4000,15.8900,437426570
2015-09-18,15.9700,16.4800,15.5000,15.5600,452308888
2015-09-11,15.9600,16.4600,15.8100,16.0400,269766865
2015-09-04,16.3300,16.3750,15.4600,15.6500,442112706
2015-08-28,15.0200,16.4500,14.6000,16.3600,782605017
2015-08-21,17.6100,17.9000,16.1000,16.1000,469048751
2015-08-14,17.8700,18.0500,17.0200,17.7000,395184083
2015-08-07,17.9100,18.0700,17.6000,17.7500,315730222
2015-07-31,17.6600,18.2900,17.5000,17.8800,404612587
2015-07-24,18.1500,18.4800,17.8400,17.9000,435638533
2015-07-17,16.9700,18.1600,16.8600,18.1000,524882395
2015-07-10,16.7800,17.0100,16.2200,16.7000,411575248
2015-07-02,17.1300,17.3100,16.8500,17.0300,314609380
2015-06-26,17.3600,17.7200,17.3500,17.4100,303967590
2015-06-19,17.3300,17.5950,17.1200,17.1700,382797291
2015-06-12,17.2700,17.6750,17.0000,17.4900,384838574
2015-06-05,16.5800,17.3500,16.4700,17.1900,398138822
2015-05-29,16.7300,16.7500,16.4300,16.5000,304522451
2015-05-22,16.3100,16.8500,16.3100,16.7500,306881868
2015-05-15,16.4500,16.5900,16.3000,16.3500,273353692
2015-05-08,16.1400,16.6100,16.0800,16.4500,439016114
2015-05-01,15.6300,16.1500,15.5000,16.1100,422323910
2015-04-24,15.6200,15.8300,15.4300,15.6400,281758418
2015-04-17,15.7800,15.9500,15.5000,15.5600,452499301
2015-04-10,15.3900,15.7900,15.3400,15.7200,260981967
2015-04-02,15.4200,15.6200,15.2500,15.5400,255750061
2015-03-27,15.8200,15.8800,15.2600,15.3100,387340124
2015-03-20,16.1100,16.2200,15.6100,15.8400,425995946
2015-03-13,16.3100,16.3300,15.7900,16.0900,459015761
2015-03-06,15.7900,16.6200,15.7150,16.2200,447809892
2015-02-27,16.3200,16.5500,15.6200,15.8100,526601503
2015-02-20,16.5250,16.6800,16.0100,16.3800,350686702
2015-02-13,16.3500,16.7900,16.2100,16.6100,505754645
2015-02-06,15.2700,16.7500,15.1200,16.4900,543461959
2015-01-30,15.7200,15.9300,15.1500,15.1500,437242623
2015-01-23,15.5900,16.1900,15.1500,15.7300,509990187
2015-01-16,17.0250,17.0300,14.9700,15.3800,702368990
2015-01-09,17.7850,17.8100,16.7800,16.9800,511259254
2015-01-02,17.9700,18.2100,17.6801,17.9000,206539820
2014-12-26,17.6500,18.1000,17.5500,17.9800,234668197
2014-12-19,17.3000,17.7000,16.5900,17.6200,474322846
2014-12-12,17.6600,17.8700,17.1300,17.1300,469476695
2014-12-05,16.9200,17.7100,16.7300,17.6800,375807886
2014-11-28,17.1600,17.2800,17.0300,17.0400,152742482
2014-11-21,17.0600,17.2200,16.8300,17.1200,244882544
2014-11-14,17.3600,17.4600,17.0700,17.1400,256804281
2014-11-07,17.1800,17.4000,17.0200,17.3600,287157891
2014-10-31,16.6800,17.2200,16.5000,17.1600,378542815
2014-10-24,16.2000,16.7300,16.1600,16.7200,350105636
2014-10-17,16.4800,16.6700,15.4300,16.2100,649193465
2014-10-10,17.3700,17.4100,16.3600,16.4800,509531081
2014-10-03,16.9100,17.3000,16.6300,17.2900,470151238
2014-09-26,17.0900,17.2000,16.8500,17.0300,454384338
2014-09-19,16.7950,17.1700,16.6200,16.9500,433577600
2014-09-12,16.1900,16.8300,16.1000,16.7900,481212600
2014-09-05,16.1400,16.2800,15.9000,16.0200,264172800
2014-08-29,16.2700,16.4600,15.9900,16.0900,338058700
2014-08-22,15.2800,16.2900,15.2700,16.1300,442555300
2014-08-15,15.2600,15.4100,15.1400,15.2200,201084200
2014-08-08,15.0650,15.4400,14.9000,15.2000,347557400
2014-08-01,15.5850,15.6650,14.8400,14.9800,360692800
2014-07-25,15.4200,15.6400,15.3600,15.5900,249563600
2014-07-18,15.6200,15.8500,15.1300,15.4900,472724900
2014-07-11,15.9900,16.0000,15.2500,15.3800,300504200
2014-07-03,15.3100,16.2300,15.2900,16.0300,280238400
2014-06-27,15.4700,15.7000,15.2700,15.3300,330189900
2014-06-20,15.3000,15.6900,15.1800,15.4500,279376500
2014-06-13,15.6000,15.9400,15.3300,15.4400,329991400
2014-06-06,15.1600,15.6500,15.0500,15.5900,269387700
2014-05-30,15.0000,15.3100,14.9800,15.1400,283090700
2014-05-23,14.4250,14.8145,14.3800,14.7200,279529800
2014-05-16,14.7900,15.1000,14.3675,14.5100,366240000
2014-05-09,15.0750,15.1300,14.6700,14.7400,391654700
2014-05-02,15.3300,15.4100,14.8600,15.2500,724721100
2014-04-25,16.1500,16.5000,15.9300,15.9500,340123600
2014-04-17,16.0500,16.4100,15.7800,16.1500,511920400
2014-04-11,16.6900,16.7000,15.6200,15.7700,520479000
2014-04-04,17.1500,17.4000,16.7000,16.7200,351832700
2014-03-28,17.6200,17.6500,16.8300,16.9800,569471300
2014-03-21,16.9800,18.0300,16.9700,17.5600,575120800
2014-03-14,17.2700,17.5200,16.7600,16.8000,487398200
2014-03-07,16.3000,17.6309,16.1900,17.3300,643182700
2014-02-28,16.3000,16.6500,16.1300,16.5300,471764800
2014-02-21,16.7000,16.7400,16.1800,16.2900,473175900
2014-02-14,16.7100,16.9200,16.6000,16.7000,481800100
2014-02-07,16.7700,16.8800,16.1500,16.8200,628494600
2014-01-31,16.3700,16.9900,16.0600,16.7500,588251100
2014-01-24,17.0800,17.1550,16.4500,16.4500,423048800
2014-01-17,16.7900,17.4200,16.4000,17.0100,776990400
2014-01-10,16.6250,16.9264,16.4500,16.7700,514474100
2014-01-03,15.6400,16.5000,15.5100,16.4100,392039400
2013-12-27,15.7200,15.7900,15.5800,15.6700,163189100
2013-12-20,15.2200,15.8700,15.0600,15.6000,528375700
2013-12-13,15.6200,15.6750,15.1200,15.1800,372908000
2013-12-06,15.8400,15.9700,15.3600,15.5600,483549400
2013-11-29,15.6700,15.9800,15.6600,15.8200,388391200
2013-11-22,14.9750,15.7873,14.8600,15.6400,666619600
2013-11-15,14.2700,14.9500,14.2000,14.9200,498348900
2013-11-08,14.0900,14.3200,13.8000,14.3200,430588100
2013-11-01,14.2900,14.3200,13.9600,14.0200,399839100
2013-10-25,14.5300,14.6300,14.0700,14.2600,453804800
2013-10-18,14.0600,14.7200,14.0500,14.6300,525025000
2013-10-11,13.9100,14.2800,13.6800,14.1900,439309500
2013-10-04,13.6850,14.1000,13.6000,14.0500,410021600
2013-09-27,14.3100,14.3250,13.8800,13.9000,324742860
2013-09-20,14.6100,14.8300,14.4000,14.4400,490940700
2013-09-13,14.4100,14.6900,14.3700,14.4900,347875800
2013-09-06,14.3000,14.5500,14.1800,14.3600,292503500
2013-08-30,14.5300,14.7000,13.9900,14.1200,437871600
2013-08-23,14.3700,14.6900,13.9800,14.5700,448445200
2013-08-16,14.3550,14.7500,14.2100,14.4200,419397000
2013-08-09,14.7700,14.8400,14.2500,14.4500,436097300
2013-08-02,14.6500,14.9700,14.4500,14.8400,480396000
2013-07-26,14.7400,15.0300,14.5400,14.7300,506945000
2013-07-19,13.9300,14.8500,13.7600,14.7500,844474600
2013-07-12,13.1100,13.8000,13.0800,13.7800,535576800
2013-07-05,12.9500,13.1000,12.7300,13.0600,285585100
2013-06-28,12.4000,13.0300,12.1300,12.8600,612802400
2013-06-21,13.1700,13.4000,12.3900,12.6900,668294900
2013-06-14,13.4900,13.5500,12.9700,13.0700,533324100
2013-06-07,13.6900,13.7300,12.8500,13.3800,776421700
2013-05-31,13.4900,13.9900,13.2700,13.6600,573509800
2013-05-24,13.3900,13.7300,12.8200,13.2400,649258100
2013-05-17,12.9800,13.5500,12.9500,13.4300,613464600
2013-05-10,12.3900,13.1800,12.3600,13.0200,833643700
2013-05-03,12.4500,12.4800,12.0500,12.2400,414065400
2013-04-26,11.6800,12.5400,11.5700,12.4200,587761000
2013-04-19,12.1900,12.3600,11.2300,11.6600,999637300
2013-04-12,12.0000,12.4000,11.9100,12.1700,528072500
2013-04-05,12.1500,12.2800,11.6400,11.9700,647566700
2013-03-28,12.6800,12.7200,12.1100,12.1800,489166000
2013-03-22,12.2900,12.9400,12.2600,12.5600,908348400
2013-03-15,12.0800,12.6600,11.9100,12.5700,755238400
2013-03-08,11.2700,12.4400,11.2200,12.0700,857044100
2013-03-01,11.6000,11.6100,10.9800,11.3400,859676300
2013-02-22,12.1000,12.3100,11.2600,11.4400,779050400
2013-02-15,11.7300,12.4200,11.6700,12.0300,830774700
2013-02-08,11.5800,11.9800,11.4600,11.7600,819676700
2013-02-01,11.6400,11.7300,11.2200,11.7100,535424500
2013-01-25,11.1200,11.7200,11.0900,11.6200,486923300
2013-01-18,11.6100,11.7900,11.0200,11.1400,904264500
2013-01-11,12.1500,12.2000,11.3300,11.6300,1051658200
2013-01-04,11.3700,12.1500,11.3000,12.1100,696610500
2012-12-28,11.2700,11.6900,11.2100,11.3600,539038600
2012-12-21,10.6450,11.5200,10.6400,11.2900,1047681100
2012-12-14,10.6000,10.7100,10.4600,10.5800,671945100
2012-12-07,9.9300,10.6800,9.7700,10.6350,1076151300
2012-11-30,9.8200,9.9500,9.3800,9.8600,637006500
2012-11-23,9.3600,9.9000,9.3200,9.9000,488487500
2012-11-16,9.5000,9.5500,8.9200,9.1200,709085700
2012-11-09,9.8300,9.9700,9.2200,9.4300,904782300
2012-11-02,9.2000,9.9700,9.1500,9.8500,521618800
2012-10-26,9.4700,9.5600,9.0467,9.1200,660579600
2012-10-19,9.2350,9.6000,9.1600,9.4400,876045900
2012-10-12,9.1600,9.4200,9.0400,9.1200,627109500
2012-10-05,8.8700,9.6500,8.8500,9.3200,723208300
2012-09-28,8.9900,9.2100,8.7000,8.8300,656712800
2012-09-21,9.3900,9.4900,9.0800,9.1100,685492600
2012-09-14,8.8350,9.7900,8.5300,9.5500,1256222100
2012-09-07,8.0000,8.8000,7.9300,8.8000,570644600
2012-08-31,8.2000,8.2000,7.8300,7.9900,402331796
2012-08-24,7.9800,8.4000,7.9800,8.1600,540357359
2012-08-17,7.7200,8.1200,7.6800,8.0000,453033300
2012-08-10,7.4500,7.8500,7.4400,7.7400,415703000
2012-08-03,7.2800,7.4900,7.1000,7.4300,501063600
2012-07-27,6.9400,7.4000,6.9000,7.3100,691498400
2012-07-20,7.9250,7.9600,7.0600,7.0700,912470000
2012-07-13,7.6300,7.8300,7.4000,7.8200,602247500
2012-07-06,8.2000,8.2100,7.6500,7.6600,447384900
2012-06-29,7.7350,8.2000,7.4800,8.1800,784914300
2012-06-22,7.7700,8.2200,7.7300,7.9400,972051100
2012-06-15,7.7200,7.9000,7.2200,7.9000,884501000
2012-06-08,7.1000,7.9000,6.8500,7.5600,1178746500
2012-06-01,7.2800,7.4500,6.9400,7.0200,810800000
2012-05-25,7.0300,7.3300,6.7200,7.1500,960676500
2012-05-18,7.3700,7.5500,6.8900,7.0200,1053449600
2012-05-11,7.7100,8.0000,7.4100,7.5500,925353700
2012-05-04,8.2200,8.4000,7.7000,7.7400,851026300
2012-04-27,8.0200,8.4000,7.9500,8.2500,865954600
2012-04-20,8.8700,9.1700,8.3300,8.3600,1197542800
2012-04-13,9.0400,9.1800,8.5000,8.6800,1347545800
2012-04-05,9.5400,9.7800,9.1100,9.2300,779111100
2012-03-30,10.0100,10.0400,9.3500,9.5700,1229557100
2012-03-23,9.7800,10.1000,9.4000,9.8500,1994899000
2012-03-16,8.0100,9.8000,7.9100,9.8000,2111247100
2012-03-09,8.0900,8.1900,7.6600,8.0500,1143094800
2012-03-02,7.7900,8.2400,7.6700,8.1300,1100832100
2012-02-24,8.0250,8.2000,7.8800,7.8800,869635500
2012-02-17,8.2700,8.3100,7.6600,8.0200,1758731800
2012-02-10,7.7850,8.3500,7.7700,8.0700,1661077400
2012-02-03,7.1300,7.8900,7.0200,7.8400,1359408500
2012-01-27,7.1300,7.5000,7.0600,7.2900,1314945400
2012-01-20,6.6300,7.2900,6.4400,7.0700,1324333000
2012-01-13,6.2600,7.0200,6.1900,6.6100,1648094100
2012-01-06,5.7500,6.3500,5.6200,6.1800,1337415000
2011-12-30,5.5500,5.5800,5.2700,5.5600,649219400
2011-12-23,5.2000,5.6300,4.9200,5.6000,1281073500
2011-12-16,5.5900,5.6000,5.1600,5.2000,1068944700
2011-12-09,5.8600,5.9500,5.5300,5.7200,1373150200
2011-12-02,5.5000,5.8800,5.0300,5.6400,1714184200
2011-11-25,5.6600,5.6800,5.1200,5.1700,944020900
2011-11-18,6.1600,6.2400,5.7500,5.7800,1299133100
2011-11-11,6.4400,6.5900,6.0100,6.2100,1211987000
2011-11-04,7.0900,7.1600,6.3200,6.4900,1351467500
2011-10-28,6.5900,7.4300,6.4400,7.3500,1308194500
2011-10-21,6.1800,6.8600,6.0300,6.4600,1498508400
2011-10-14,6.1400,6.7400,6.1200,6.1900,1148055300
2011-10-07,6.0800,6.3300,5.1300,5.9000,1731106500
2011-09-30,6.4800,6.8500,6.1100,6.1200,1081680800
2011-09-23,7.0600,7.0700,6.0000,6.3100,1612033500
2011-09-16,7.0000,7.3900,6.8100,7.2300,1191277100
2011-09-09,6.9100,7.5200,6.8000,6.9800,1000776000
2011-09-02,8.1000,8.4100,7.1700,7.2500,1492442600
2011-08-26,7.2000,8.8000,6.0100,7.7600,2849157600
2011-08-19,7.4600,7.8400,6.7500,6.9700,1328137300
2011-08-12,7.4000,7.7100,6.3100,7.1900,2315210700
2011-08-05,10.0400,10.0500,8.0300,8.1700,1361371400
2011-07-29,9.9700,10.0900,9.6000,9.7100,704793100
2011-07-22,9.8800,10.2800,9.4000,10.1300,1176054500
2011-07-15,10.5300,10.5500,9.8800,10.0000,787197600
2011-07-08,11.0600,11.0700,10.6100,10.7000,499171300
2011-07-01,10.5200,11.2500,10.5200,11.0900,1010951800
2011-06-24,10.5900,10.9400,10.4850,10.5200,603058300
2011-06-17,10.8900,11.1200,10.4000,10.6800,889049500
2011-06-10,11.1800,11.2000,10.4100,10.8000,873228000
2011-06-03,11.8700,11.9200,11.0800,11.2800,596420700
2011-05-27,11.4700,11.7800,11.2900,11.6900,586673500
2011-05-20,11.8900,12.1100,11.5300,11.5800,658908700
2011-05-13,12.2800,12.4300,11.9100,11.9300,623762300
2011-05-06,12.3600,12.7100,12.2000,12.3100,576950000
2011-04-29,12.3250,12.6000,12.2300,12.2800,557502900
2011-04-21,12.5900,12.6000,12.1500,12.3100,725435400
2011-04-15,13.5000,13.6400,12.8200,12.8200,670312800
2011-04-08,13.4000,13.8800,13.3700,13.4800,479032700
2011-04-01,13.4200,13.6100,13.1600,13.3700,498658100
2011-03-25,14.2000,14.2200,13.3200,13.3400,717388300
2011-03-18,14.2600,14.3500,13.6600,14.0400,789562200
2011-03-11,14.1800,14.7000,13.9200,14.3800,804351600
2011-03-04,14.2700,14.4800,13.8100,14.1200,699610600
2011-02-25,14.3800,14.5200,13.7900,14.2000,712444800
2011-02-18,14.7750,14.9500,14.6700,14.7500,556789700
2011-02-11,14.5100,14.8695,14.3500,14.7700,746465200
2011-02-04,13.7100,14.4700,13.6400,14.2900,757192400
2011-01-28,14.2500,14.2600,13.4000,13.6000,1054415700
2011-01-21,15.0800,15.1600,13.9400,14.2500,982445900
2011-01-14,14.1700,15.3100,14.0900,15.2500,1043121000
2011-01-07,13.8500,14.6900,13.8000,14.2500,1453438900
2010-12-31,12.9800,13.4900,12.9600,13.3400,461513200
2010-12-23,12.5900,13.4500,12.5700,13.0600,701403400
2010-12-17,12.8600,12.8810,12.2800,12.5700,975002400
2010-12-10,11.7800,12.8500,11.5000,12.8000,1135775200
2010-12-03,11.1400,11.8800,10.9700,11.8600,1149896800
2010-11-26,11.5600,11.5900,11.0600,11.1200,586228400
2010-11-19,12.2200,12.2900,11.5300,11.6600,745399700
2010-11-12,12.6200,12.7400,12.0300,12.1200,965861100
2010-11-05,11.5000,12.7100,11.3000,12.3600,1221290500
2010-10-29,11.5600,11.7200,11.0300,11.4490,1142693300
2010-10-22,11.9600,12.4500,11.1700,11.4400,1280349650
2010-10-15,13.2000,13.6400,11.7400,11.9800,1524821700
2010-10-08,13.2700,13.6600,13.1000,13.1800,761180900
2010-10-01,13.6050,13.6300,13.0500,13.3000,722870800
2010-09-24,13.4600,14.0000,13.1200,13.6000,735625900
2010-09-17,13.9400,14.0600,13.3400,13.4000,692318600
2010-09-10,13.3800,13.8700,13.2000,13.5500,484589900
2010-09-03,12.5400,13.6900,12.1800,13.5000,800802000
2010-08-27,13.0700,13.1000,12.4100,12.6400,727827600
2010-08-20,13.1300,13.5000,12.7500,12.8700,687283800
2010-08-13,14.0600,14.0700,13.0200,13.2300,690443100
2010-08-06,14.3800,14.4700,13.7500,13.9600,604874800
2010-07-30,13.8500,14.6500,13.7100,14.0400,701096900
2010-07-23,13.9700,14.0200,13.3000,13.7400,1017890700
2010-07-16,15.0700,15.7200,13.9600,13.9800,954180800
2010-07-09,14.1250,15.1300,13.8300,15.1100,489056300
2010-07-02,15.5000,15.5500,13.5000,13.8400,849387500
2010-06-25,16.0300,16.1000,14.9800,15.4200,693316900
2010-06-18,15.7000,16.0700,15.3100,15.8200,594104400
2010-06-11,15.3600,15.7000,14.7700,15.6000,716623700
2010-06-04,15.5800,16.0700,15.2500,15.3500,525944800
2010-05-28,15.9800,16.2000,14.8000,15.7400,984778700
2010-05-21,16.3900,16.7500,14.9500,15.9900,1226461000
2010-05-14,17.2250,17.4900,16.1200,16.3400,984202900
2010-05-07,17.8800,18.1500,15.5000,16.1800,1382222500
2010-04-30,18.4100,18.4400,17.4100,17.8300,1024431900
2010-04-23,18.4100,18.9100,17.8700,18.4300,1126164800
2010-04-16,18.7000,19.8642,18.0500,18.4100,1209412700
2010-04-09,18.1600,18.8600,18.0200,18.5900,687394800
2010-04-01,18.1700,18.2000,17.6700,18.0400,506800800
2010-03-26,16.6200,18.3500,16.6000,17.9000,1051615200
2010-03-19,16.7400,17.3200,16.5900,16.8200,664389500
2010-03-12,16.7500,17.3500,16.5400,16.8500,834953100
2010-03-05,16.6600,16.8600,16.0300,16.7000,839145400
2010-02-26,15.9600,16.8400,15.7900,16.6600,1206817700
2010-02-19,14.6600,16.0400,14.6200,15.8800,925253700
2010-02-12,14.9400,14.9600,14.2500,14.4500,939376800
2010-02-05,15.2600,15.8000,14.3100,15.0000,1012011700
2010-01-29,15.1600,15.5900,14.6800,15.1800,1141313200
2010-01-22,16.0600,16.6600,14.7100,14.9000,1391263900
2010-01-15,16.9900,17.1400,16.1500,16.2600,922839600
2010-01-08,15.2400,17.1850,15.1200,16.7800,1136597500
2009-12-31,15.3100,15.4100,14.9700,15.0600,366883300
2009-12-24,15.2100,15.4700,15.1500,15.2500,396360100
2009-12-18,15.6700,15.7300,14.8300,15.0300,956931100
2009-12-11,16.2800,16.2900,15.0900,15.6300,1252698300
2009-12-04,15.5900,16.7400,15.5400,16.2800,2281910500
2009-11-27,16.2800,16.4700,15.2000,15.4700,450534800
2009-11-20,16.1600,16.4700,15.5900,16.0900,731916700
2009-11-13,15.2900,16.6200,15.1400,15.9800,830731100
2009-11-06,14.8500,15.2500,14.1200,15.0500,1005286100
2009-10-30,16.1600,16.2000,14.5000,14.5800,1370794500
2009-10-23,17.2700,17.5300,16.0500,16.2200,961494800
2009-10-16,17.6500,19.1000,17.0600,17.2600,1069259800
2009-10-09,16.6700,17.5950,16.5500,17.5000,729447000
2009-10-02,16.7100,17.5300,15.6200,16.3400,914452900
2009-09-25,17.3900,18.0800,16.5000,16.6000,867480100
2009-09-18,16.6800,17.7700,16.5100,17.6300,888230600
2009-09-11,17.4600,17.5100,16.7000,16.9700,633874800
2009-09-04,17.5700,17.9000,16.0200,17.0900,1073649600
2009-08-28,17.8100,18.2500,17.3300,17.9800,1123748500
2009-08-21,16.5400,17.6000,16.4000,17.4600,1131863500
2009-08-14,16.3100,17.4700,15.4000,17.3900,1520781100
2009-08-07,15.2400,17.3500,14.8200,16.4200,2166068700
