timestamp,open,high,low,close,volume
2018-03-01 16:00:00,1067.9899,1069.5200,1067.4600,1069.5200,141655
2018-03-01 15:59:00,1068.7200,1069.0700,1067.1400,1067.7100,21713
2018-03-01 15:58:00,1070.6900,1070.8400,1067.8101,1068.3500,21072
2018-03-01 15:57:00,1072.7300,1073.1200,1069.2550,1070.4700,33084
2018-03-01 15:56:00,1073.7000,1074.9000,1070.0000,1073.0800,17840
2018-03-01 15:55:00,1074.1150,1074.1150,1071.9350,1073.1800,12721
2018-03-01 15:54:00,1074.1100,1074.8200,1073.7950,1074.1300,5100
2018-03-01 15:53:00,1072.4750,1074.1000,1072.4750,1073.8400,4947
2018-03-01 15:52:00,1072.8700,1073.2100,1071.6000,1072.2601,10139
2018-03-01 15:51:00,1072.5600,1073.5300,1071.0500,1073.0900,9371
2018-03-01 15:50:00,1069.0800,1072.9900,1069.0800,1071.6200,5987
2018-03-01 15:49:00,1069.8800,1070.3200,1068.7600,1069.0000,6496
2018-03-01 15:48:00,1072.2200,1072.3400,1069.8400,1070.1400,4289
2018-03-01 15:47:00,1071.8900,1072.2100,1070.6600,1072.2100,4705
2018-03-01 15:46:00,1069.8650,1072.2100,1068.5500,1071.9200,7413
2018-03-01 15:45:00,1070.7300,1070.7400,1069.3000,1070.6499,5266
2018-03-01 15:44:00,1069.3100,1072.1100,1069.3100,1070.9300,4200
2018-03-01 15:43:00,1068.6300,1070.2900,1068.5400,1070.1300,4233
2018-03-01 15:42:00,1069.0800,1069.4000,1068.2200,1068.8900,5400
2018-03-01 15:41:00,1069.1800,1069.9800,1068.2000,1068.2000,7660
2018-03-01 15:40:00,1070.7900,1070.7900,1069.2400,1069.7100,4600
2018-03-01 15:39:00,1070.8000,1071.7700,1070.3800,1071.2200,3600
2018-03-01 15:38:00,1071.4800,1072.2099,1070.1950,1070.5400,4015
2018-03-01 15:37:00,1072.3600,1073.1800,1070.3500,1072.4000,5900
2018-03-01 15:36:00,1074.1500,1074.4400,1071.6600,1071.6600,5900
2018-03-01 15:35:00,1071.4300,1074.6800,1071.4300,1074.6800,3528
2018-03-01 15:34:00,1073.5150,1073.8900,1071.1528,1071.1528,9039
2018-03-01 15:33:00,1076.5000,1076.5200,1073.6600,1073.6600,6763
2018-03-01 15:32:00,1076.8800,1077.3150,1075.6600,1075.8800,2600
2018-03-01 15:31:00,1077.4300,1079.3400,1076.7300,1077.3800,5600
2018-03-01 15:30:00,1079.5100,1079.5550,1077.0600,1077.0600,2488
2018-03-01 15:29:00,1079.6700,1080.5900,1079.6250,1079.6800,2462
2018-03-01 15:28:00,1078.4300,1079.3500,1077.8450,1077.8450,3400
2018-03-01 15:27:00,1078.4200,1079.1738,1077.5550,1077.7300,4123
2018-03-01 15:26:00,1077.8150,1079.4000,1077.8150,1077.9300,1900
2018-03-01 15:25:00,1079.6400,1079.9000,1077.2300,1077.2300,7663
