timestamp,open,high,low,close,volume
2018-03-02 14:26:00,48.3550,48.4162,48.3550,48.3965,21137
2018-03-02 14:25:00,48.3700,48.3800,48.3400,48.3500,29201
2018-03-02 14:24:00,48.4250,48.4450,48.3699,48.3750,14101
2018-03-02 14:23:00,48.5000,48.5100,48.4200,48.4300,35777
2018-03-02 14:22:00,48.5100,48.5300,48.4800,48.4900,17086
2018-03-02 14:21:00,48.5350,48.5550,48.5000,48.5050,15019
2018-03-02 14:20:00,48.5600,48.6050,48.5250,48.5300,21773
2018-03-02 14:19:00,48.6410,48.6410,48.5600,48.5600,14939
2018-03-02 14:18:00,48.5400,48.6500,48.5360,48.6401,31687
2018-03-02 14:17:00,48.6037,48.6050,48.5250,48.5400,16852
2018-03-02 14:16:00,48.5850,48.6400,48.5800,48.6100,20529
2018-03-02 14:15:00,48.6250,48.6400,48.5700,48.5800,29201
2018-03-02 14:14:00,48.5940,48.6250,48.5800,48.6200,18126
2018-03-02 14:13:00,48.6750,48.6750,48.6000,48.6000,31121
2018-03-02 14:12:00,48.6200,48.6400,48.6000,48.6300,18563
2018-03-02 14:11:00,48.5500,48.6200,48.5500,48.6200,137211
2018-03-02 14:10:00,48.5400,48.5800,48.5200,48.5500,61272
2018-03-02 14:09:00,48.5500,48.5750,48.5350,48.5350,24931
2018-03-02 14:08:00,48.5650,48.5850,48.5435,48.5435,33118
2018-03-02 14:07:00,48.5800,48.6100,48.5400,48.5600,58216
2018-03-02 14:06:00,48.5650,48.5950,48.5648,48.5800,54915
2018-03-02 14:05:00,48.5700,48.5850,48.5250,48.5644,54475
2018-03-02 14:04:00,48.5000,48.6000,48.4950,48.5800,54598
2018-03-02 14:03:00,48.4200,48.5200,48.4200,48.5100,157464
2018-03-02 14:02:00,48.4850,48.4900,48.4000,48.4175,54006
2018-03-02 14:01:00,48.4300,48.4900,48.4250,48.4900,33168
2018-03-02 14:00:00,48.4100,48.4450,48.3900,48.4300,87689
2018-03-02 13:59:00,48.3500,48.4054,48.3350,48.4000,134136
2018-03-02 13:58:00,48.2800,48.3500,48.2800,48.3400,91535
2018-03-02 13:57:00,48.2600,48.2900,48.2300,48.2800,85745
2018-03-02 13:56:00,48.3000,48.3000,48.2500,48.2664,17747
2018-03-02 13:55:00,48.3349,48.3399,48.2936,48.3000,37776
2018-03-02 13:54:00,48.3800,48.3942,48.3364,48.3400,22852
2018-03-02 13:53:00,48.3450,48.3900,48.3200,48.3900,50437
2018-03-02 13:52:00,48.3100,48.3550,48.3050,48.3500,55757
2018-03-02 13:51:00,48.2850,48.3200,48.2650,48.3200,57169
2018-03-02 13:50:00,48.2501,48.2894,48.2400,48.2894,25091
2018-03-02 13:49:00,48.2300,48.2650,48.2234,48.2600,45717
2018-03-02 13:48:00,48.2100,48.2300,48.1800,48.2300,40909
2018-03-02 13:47:00,48.1900,48.2300,48.1800,48.2100,62925
2018-03-02 13:46:00,48.1250,48.2000,48.1229,48.2000,68779
2018-03-02 13:45:00,48.0900,48.1300,48.0600,48.1250,41291
2018-03-02 13:44:00,48.1650,48.1700,48.0900,48.0900,32248
2018-03-02 13:43:00,48.1800,48.1800,48.1300,48.1699,39121
2018-03-02 13:42:00,48.1850,48.2100,48.1700,48.1700,43664
2018-03-02 13:41:00,48.1500,48.2100,48.1500,48.1800,17245
2018-03-02 13:40:00,48.1300,48.1750,48.1210,48.1400,33116
2018-03-02 13:39:00,48.1200,48.1500,48.1000,48.1200,27883
2018-03-02 13:38:00,48.1033,48.1500,48.1033,48.1150,37562
2018-03-02 13:37:00,48.0550,48.1100,48.0550,48.1000,70852
2018-03-02 13:36:00,48.1100,48.1100,48.0300,48.0500,85057
2018-03-02 13:35:00,48.1400,48.1550,48.1000,48.1200,61307
2018-03-02 13:34:00,48.2250,48.2300,48.1350,48.1350,98993
2018-03-02 13:33:00,48.2400,48.2600,48.2100,48.2300,129315
2018-03-02 13:32:00,48.2050,48.2300,48.1900,48.2300,45464
2018-03-02 13:31:00,48.1300,48.2200,48.1300,48.2050,64910
2018-03-02 13:30:00,48.1800,48.1900,48.1300,48.1300,64706
2018-03-02 13:29:00,48.2050,48.2200,48.1400,48.1800,38622
2018-03-02 13:28:00,48.1950,48.2300,48.1800,48.2100,18246
2018-03-02 13:27:00,48.2100,48.2400,48.1900,48.1900,26761
2018-03-02 13:26:00,48.1810,48.2300,48.1600,48.2100,36901
2018-03-02 13:25:00,48.2050,48.2252,48.1600,48.1900,58639
2018-03-02 13:24:00,48.2700,48.2700,48.1900,48.2000,26536
2018-03-02 13:23:00,48.2400,48.2900,48.2300,48.2700,18899
2018-03-02 13:22:00,48.3300,48.3300,48.2400,48.2500,23507
2018-03-02 13:21:00,48.2800,48.3451,48.2800,48.3199,33516
2018-03-02 13:20:00,48.2900,48.3000,48.2550,48.2750,62721
2018-03-02 13:19:00,48.3400,48.3600,48.2900,48.2950,22838
2018-03-02 13:18:00,48.3100,48.3450,48.3000,48.3300,49203
2018-03-02 13:17:00,48.3600,48.3800,48.3100,48.3150,36407
2018-03-02 13:16:00,48.3000,48.3600,48.2700,48.3550,67517
2018-03-02 13:15:00,48.3850,48.3850,48.2900,48.3100,49810
2018-03-02 13:14:00,48.4200,48.4250,48.3600,48.3900,78123
2018-03-02 13:13:00,48.5100,48.5167,48.4200,48.4205,106774
2018-03-02 13:12:00,48.5200,48.5500,48.5100,48.5200,42439
2018-03-02 13:11:00,48.5134,48.5300,48.5000,48.5200,60513
2018-03-02 13:10:00,48.5050,48.5300,48.5000,48.5150,41966
2018-03-02 13:09:00,48.5500,48.5550,48.5000,48.5050,108468
2018-03-02 13:08:00,48.5700,48.5800,48.5400,48.5500,52125
2018-03-02 13:07:00,48.5050,48.5800,48.5050,48.5699,40706
2018-03-02 13:06:00,48.5400,48.5400,48.5000,48.5050,83176
2018-03-02 13:05:00,48.4950,48.5500,48.4900,48.5350,65596
2018-03-02 13:04:00,48.5200,48.5400,48.4925,48.4925,49985
2018-03-02 13:03:00,48.5100,48.5300,48.5000,48.5100,108271
2018-03-02 13:02:00,48.5400,48.5500,48.5000,48.5100,62796
2018-03-02 13:01:00,48.5700,48.5900,48.5300,48.5400,47211
2018-03-02 13:00:00,48.6200,48.6500,48.5800,48.5800,30639
2018-03-02 12:59:00,48.5550,48.6300,48.5450,48.6300,50660
2018-03-02 12:58:00,48.5800,48.5900,48.5500,48.5530,58407
2018-03-02 12:57:00,48.6100,48.6500,48.5835,48.5835,74032
2018-03-02 12:56:00,48.6100,48.6600,48.6000,48.6100,56356
2018-03-02 12:55:00,48.6100,48.6500,48.6000,48.6189,88364
2018-03-02 12:54:00,48.5600,48.6200,48.5500,48.6100,74784
2018-03-02 12:53:00,48.5861,48.5899,48.5100,48.5500,55199
2018-03-02 12:52:00,48.5450,48.6100,48.5450,48.5850,55258
2018-03-02 12:51:00,48.4950,48.5456,48.4950,48.5456,40233
2018-03-02 12:50:00,48.5249,48.5316,48.4800,48.4900,48502
2018-03-02 12:49:00,48.4800,48.5400,48.4710,48.5185,81364
2018-03-02 12:48:00,48.4428,48.4900,48.4428,48.4800,54354
2018-03-02 12:47:00,48.3900,48.4500,48.3800,48.4453,28615
