timestamp,open,high,low,close,volume
2018-03-02 14:27:00,31.5200,31.5250,31.5100,31.5100,38489
2018-03-02 14:26:00,31.4800,31.5150,31.4800,31.5150,13216
2018-03-02 14:25:00,31.4700,31.4790,31.4600,31.4790,18300
2018-03-02 14:24:00,31.4950,31.5000,31.4700,31.4700,33078
2018-03-02 14:23:00,31.5100,31.5100,31.4900,31.4900,24528
2018-03-02 14:22:00,31.5100,31.5200,31.5000,31.5000,9028
2018-03-02 14:21:00,31.5200,31.5300,31.5010,31.5100,29008
2018-03-02 14:20:00,31.5100,31.5350,31.5100,31.5200,25855
2018-03-02 14:19:00,31.5600,31.5600,31.5100,31.5100,21756
2018-03-02 14:18:00,31.5200,31.5600,31.5200,31.5600,23803
2018-03-02 14:17:00,31.5200,31.5200,31.5050,31.5100,14268
2018-03-02 14:16:00,31.5400,31.5400,31.5300,31.5300,3700
2018-03-02 14:15:00,31.5500,31.5600,31.5400,31.5400,12910
2018-03-02 14:14:00,31.5400,31.5500,31.5300,31.5500,7448
2018-03-02 14:13:00,31.5490,31.5490,31.5300,31.5300,17256
2018-03-02 14:12:00,31.5300,31.5700,31.5250,31.5400,204029
2018-03-02 14:11:00,31.4900,31.5400,31.4848,31.5400,77675
2018-03-02 14:10:00,31.4950,31.5100,31.4850,31.4900,64639
2018-03-02 14:09:00,31.4967,31.5100,31.4900,31.4900,45678
2018-03-02 14:08:00,31.4800,31.5100,31.4800,31.4950,108749
2018-03-02 14:07:00,31.4960,31.5000,31.4600,31.4750,114462
2018-03-02 14:06:00,31.5000,31.5100,31.4900,31.5000,96163
2018-03-02 14:05:00,31.5050,31.5100,31.4750,31.5000,85122
2018-03-02 14:04:00,31.4600,31.5100,31.4600,31.5050,113050
2018-03-02 14:03:00,31.4100,31.4700,31.4100,31.4600,138903
2018-03-02 14:02:00,31.4660,31.4660,31.4000,31.4000,79822
2018-03-02 14:01:00,31.4100,31.4700,31.4100,31.4700,83711
2018-03-02 14:00:00,31.4400,31.4400,31.4000,31.4100,64651
2018-03-02 13:59:00,31.4250,31.4500,31.4200,31.4400,87495
2018-03-02 13:58:00,31.4000,31.4300,31.3950,31.4200,93428
2018-03-02 13:57:00,31.4300,31.4360,31.4000,31.4000,85160
2018-03-02 13:56:00,31.4700,31.4700,31.4301,31.4400,89072
2018-03-02 13:55:00,31.5000,31.5054,31.4700,31.4700,76581
2018-03-02 13:54:00,31.5100,31.5150,31.5000,31.5000,42892
2018-03-02 13:53:00,31.5050,31.5150,31.4800,31.5150,96611
2018-03-02 13:52:00,31.5050,31.5100,31.4900,31.5001,36347
2018-03-02 13:51:00,31.5057,31.5200,31.5000,31.5050,140339
2018-03-02 13:50:00,31.4960,31.5100,31.4730,31.5000,87592
2018-03-02 13:49:00,31.4800,31.4950,31.4700,31.4900,48706
2018-03-02 13:48:00,31.4750,31.4850,31.4500,31.4850,61453
2018-03-02 13:47:00,31.4600,31.4800,31.4550,31.4700,106965
2018-03-02 13:46:00,31.4100,31.4690,31.4068,31.4690,132625
2018-03-02 13:45:00,31.3900,31.4100,31.3700,31.4100,70083
2018-03-02 13:44:00,31.4200,31.4250,31.3800,31.3900,59141
2018-03-02 13:43:00,31.4160,31.4200,31.3810,31.4126,70080
2018-03-02 13:42:00,31.4160,31.4350,31.4044,31.4150,101389
2018-03-02 13:41:00,31.3800,31.4160,31.3800,31.4100,94387
2018-03-02 13:40:00,31.3500,31.3900,31.3500,31.3700,75742
2018-03-02 13:39:00,31.3550,31.3600,31.3350,31.3500,91256
2018-03-02 13:38:00,31.3599,31.3600,31.3500,31.3501,70712
2018-03-02 13:37:00,31.3200,31.3600,31.3200,31.3600,108989
